uniprot,predictive,VIP
B5M450,2.2587,1.3024
B5MBX0,2.6859,1.2663
B5MC51,1.1288,0.35742
B5MCA4,-3.1782,1.694
B5MD23,1.9798,1.1165
B5MDU6,3.1713,1.696
B5ME19,-1.1505,0.41356
B5ME97,-1.3504,0.87871
B6E4X6,-1.4141,0.55152
B6ZGU6,-0.35095,0.070691
B7WPE2,2.1705,0.99778
B7WPL0,-0.18264,0.15676
B7Z1Z5,-1.8555,0.92298
B7Z213,1.2968,0.82793
B7Z287,-0.77307,0.53439
B7Z2A4,-2.2817,1.0465
B7Z2F5,1.0576,0.39316
B7Z2P6,-1.7289,1.1037
B7Z2Q0,-3.3917,1.8531
B7Z2R7,-0.07274,0.039353
B7Z351,1.8035,0.77455
B7Z3K9,-1.3895,0.59725
B7Z3U1,2.4183,1.3286
B7Z3V5,1.0161,0.65515
B7Z481,0.023276,0.19242
B7Z4C7,1.0311,0.75106
B7Z4N5,-0.28994,0.39477
B7Z4Q0,2.7044,1.3482
B7Z4W5,0.92253,0.4585
B7Z518,-0.87965,0.57607
B7Z5G6,0.46367,0.41011
B7Z5R7,-3.772,1.9839
B7Z5U5,-1.5321,0.7587
B7Z5V6,0.8761,0.26559
B7Z5W1,-2.4197,1.3902
B7Z653,-1.8651,1.0677
B7Z695,-0.40939,0.0076713
B7Z6C9,2.3449,1.2884
B7Z6F5,3.1452,1.5898
B7Z6G2,-1.4368,0.75862
B7Z6L7,-2.3227,1.1657
B7Z6M0,-3.3529,1.6523
B7Z6Q5,2.0431,0.9276
B7Z6S9,2.4756,1.5023
B7Z6X1,3.1441,1.6202
B7Z727,-3.1875,1.6508
B7Z765,1.9221,0.98838
B7Z7F3,1.1221,0.57351
B7Z7G4,-2.5488,1.2316
B7Z7L8,2.8576,1.4498
B7Z7P2,-0.68015,0.37278
B7Z7T8,0.71488,0.4062
B7Z853,1.1689,0.68197
B7Z872,1.5365,0.64359
B7Z8T0,1.9837,0.94635
B7Z8W8,-2.2305,1.0961
B7Z8Y7,-2.6003,1.282
B7Z9B1,-1.9673,1.2037
B7Z9C2,2.6658,1.2379
B7Z9M2,2.7704,1.5193
B7ZA86,-2.7938,1.4224
B7ZAC0,-0.45117,0.14865
B7ZB83,-2.2052,1.1579
B7ZBB8,1.4655,0.7852
B7ZC06,-2.0042,0.97394
B7ZC38,-1.0049,0.7188
B7ZKM6,-0.53904,0.16616
B7ZKN5,-1.9835,0.92622
B7ZKQ8,1.5685,0.80869
B7ZKS3,-1.2688,0.66254
B7ZKT9,2.6711,1.1939
B7ZKY2,-2.3579,1.2906
B7ZKY6,2.3338,1.342
B7ZKY8,2.7082,1.4925
B7ZL88,2.9564,1.6426
B7ZLI5,0.61051,0.35384
B7ZLJ0,1.5051,0.97786
B7ZLK1,-0.68975,0.2347
B7ZLQ5,-2.3146,1.1581
B7ZLW0,-2.9973,1.409
B7ZLW8,1.4159,0.82597
B7ZLZ8,-1.0444,0.52798
B7ZM73,0.2409,0.16943
B7ZM87,1.6697,0.81778
B7ZM99,-2.8703,1.4674
B7ZMF2,-1.0329,0.53881
B7ZVY5,-1.8344,1.1283
B8ZWD1,-0.76737,0.23994
B8ZX62,3.5234,1.9079
B8ZZC8,-0.61082,0.1097
B8ZZD4,-1.1951,0.52478
B8ZZN6,-0.76806,0.17819
B9A058,-2.64,1.3814
B9A6K1,0.64596,0.10523
B9A6K8,1.5016,0.61862
B9ECT8,-0.10631,0.069582
B9EG70,-0.40668,0.1104
B9EGI2,-2.6107,1.3081
B9EGR7,-2.3879,1.2662
B9EGU6,0.49556,0.35625
B9EH95,-0.92393,0.62976
B9EK46,1.7822,0.84345
B9EK47,2.0772,1.0318
C0IMJ3,3.1959,1.6479
C0JYY2,-3.4203,1.6847
C0LQF2,1.2869,0.80244
C1IDX9,1.7364,0.64667
C3RW64,2.6814,1.2837
C3VMY8,-1.6426,0.92655
C4B7M4,-1.7049,0.81445
C5H6M8,-3.2337,1.8009
C7DJS2,-1.2114,0.78556
C9J1E1,1.4695,0.85223
C9J2C0,2.4594,1.1422
C9J2R5,0.96244,0.34153
C9J542,1.0012,0.4343
C9J6P4,-0.51152,0.42097
C9JA08,2.3904,1.1537
C9JA93,-3.012,1.5082
C9JC87,0.39593,0.20652
C9JCC6,2.0962,1.191
C9JEH3,2.4929,1.4858
C9JEJ2,-0.67827,0.24047
C9JIF9,-1.5851,0.94253
C9JJN9,0.73332,0.11345
C9JN61,0.94904,0.3703
C9JRZ6,-3.274,1.6366
C9JTK4,2.28,1.043
C9JTN7,-1.2841,0.48949
C9JWJ8,-2.3859,1.1146
C9JXA7,1.5533,0.59419
C9JY04,-0.37227,0.47272
C9JY58,-2.3023,1.1279
C9JYJ0,-2.0129,0.9292
C9JZG2,1.4556,0.862
C9K0J5,0.58507,0.2175
D0EKE5,-2.961,1.4531
D1MI96,2.5679,1.2456
D2CFK9,2.3585,1.3277
D2CVN5,-1.1841,0.77153
D3DNI2,-1.9194,0.80877
D3DNN4,0.7409,0.24185
D3DP46,-2.8565,1.5084
D3DPA6,0.44145,0.00052985
D3DPK5,2.8713,1.489
D3DPS3,-0.60555,0.33519
D3DPU2,-2.9407,1.588
D3DQ48,3.0434,1.5542
D3DQH8,-0.50307,0.29047
D3DQM9,1.8036,0.83242
D3DQR0,-1.6086,0.69819
D3DQS4,0.3637,0.41293
D3DQU2,2.5761,1.3328
D3DQU7,0.60572,0.3909
D3DQX7,3.2072,1.6236
D3DR24,2.3444,1.2631
D3DR40,2.2024,1.1697
D3DR62,3.3437,1.6861
D3DR65,-1.058,0.73428
D3DRP5,-2.2799,1.3484
D3DRR6,3.4217,1.7466
D3DS14,-0.48428,0.25159
D3DS77,2.5776,1.1795
D3DSM5,-2.5797,1.5294
D3DSM6,1.4948,0.88384
D3DSQ1,1.0791,0.33669
D3DSW3,0.49328,0.53397
D3DSY9,-0.42032,0.11707
D3DT72,-0.13835,0.37933
D3DTH7,-0.93542,0.68672
D3DTX6,2.5517,1.2119
D3DTX7,-0.19805,0.32638
D3DU01,0.31669,0.33078
D3DU92,-0.78664,0.50593
D3DUK1,0.14764,0.14612
D3DUL8,3.0325,1.693
D3DUP1,2.4177,1.1149
D3DUW5,2.6255,1.4155
D3DUW7,-0.37948,0.022026
D3DV11,-0.89094,0.49569
D3DV26,-2.1473,1.2805
D3DVC4,0.11818,0.17351
D3DVS1,2.0929,1.0793
D3DVW9,0.016589,0.16907
D3DVZ8,0.63154,0.36972
D3DW56,-1.0913,0.54378
D3DWX8,0.28822,0.097601
D3DWY7,0.70613,0.51941
D3TTZ3,3.1785,1.5646
D3U423,1.4126,0.97396
D3VVD8,-1.187,0.74727
D3YTA9,-0.30936,0.13025
D3YTI2,-2.4395,1.1336
D4Q8H0,-1.3804,0.52706
D4QEZ8,-3.5066,1.8895
D4YW74,-2.8638,1.6577
D6RAN1,1.7688,0.71446
D6RBR1,1.6521,0.72353
D6RBW1,1.4466,0.82846
D6RCK7,-1.224,0.55445
D6RDG3,-0.71784,0.15792
D6REM4,-0.84496,0.20694
D6RER5,-3.1871,1.5308
D6REX3,-0.81141,0.49867
D6RF93,-3.2004,1.561
D6RFG8,-2.3434,1.2348
D6RGV5,-3.4354,1.7545
D6RHG0,1.6586,0.76906
D6RIF6,-0.58179,0.164
D6W4Z6,1.778,0.87757
D6W551,3.0727,1.4627
D6W5K2,-1.4414,0.59835
D6W601,1.3322,0.90888
D6W625,2.6043,1.3413
D7RF68,1.6532,0.6541
D9HTE9,-2.6184,1.2857
D9IAI1,-3.5406,1.8504
D9ZGF8,-0.14303,0.16449
E0CX11,1.4249,0.86499
E1NZA1,-2.1555,1.1287
E2QRB9,3.2899,1.6261
E3W994,-1.3041,0.84115
E5DCP6,2.9467,1.6294
E5KLM1,-3.6408,1.9623
E5KMT5,-0.35518,0.1222
E5KN59,2.7456,1.6112
E5KND5,-1.8294,0.98288
E5KND7,-1.335,0.83965
E5KNL5,0.1671,0.11318
E5KNW2,-1.6737,1.0471
E5KNY5,-3.0198,1.594
E5KRP5,0.40776,0.17243
E5KRX5,-3.3608,1.7944
E5KS55,-3.4461,1.831
E5KS95,-2.6184,1.2759
E5KSL5,-2.5749,1.5038
E5KSX8,-2.1304,0.99984
E5KSY5,0.80038,0.1391
E5KT65,0.76622,0.20095
E5KTA5,-2.9035,1.4184
E5RFP4,-2.1146,0.99344
E5RIH3,1.6739,1.001
E5RIM7,2.4377,1.2934
E5RJD8,-0.70167,0.15617
E5RJF8,2.8676,1.3903
E5RJR5,0.29994,0.15138
E7D7X9,-2.6072,1.4718
E7EN19,2.3021,1.3889
E7EPN9,2.3666,1.2005
E7EPT4,-2.4791,1.5059
E7EQL5,-0.088005,0.10305
E7EQN9,-1.5789,0.9406
E7EQR4,-1.2374,0.65011
E7EQR8,2.3443,1.3893
E7EQT4,0.72251,0.5309
E7EQY1,-1.5831,0.95721
E7EQZ4,3.4609,1.8279
E7ESA6,-0.70477,0.60616
E7ESP4,2.3557,1.3677
E7ESZ7,-3.8333,2.0036
E7ET40,2.887,1.4794
E7ETB3,0.7673,0.35706
E7ETU9,-0.63038,0.44186
E7EUI8,-1.1943,0.37966
E7EUW9,0.027093,0.24534
E7EV01,1.0337,0.64806
E7EVA0,-2.8204,1.5757
E7EVJ5,-1.4843,0.87769
E7EW49,-2.1191,1.1616
E7EWQ4,2.9331,1.5351
E7EWW0,1.5927,0.65348
E7EX44,-3.1809,1.6465
E7EX59,-3.5666,1.8006
E7EX73,1.8198,1.1081
E7EX90,-1.2924,0.69207
E7EXA6,-1.6225,0.93994
E9KL30,0.9438,0.23182
E9KL35,1.6339,0.76862
E9KL44,-3.3617,1.6513
E9KL48,-3.6079,1.8953
E9KL49,-1.5704,0.73552
E9LCZ2,-1.5615,0.79436
E9LUH4,2.8426,1.3593
E9PAJ1,2.671,1.5394
E9PAU2,-2.194,0.99185
E9PAV3,3.3792,1.9354
E9PB61,2.6452,1.3379
E9PBY3,0.093096,0.064464
E9PC47,-0.49356,0.27342
E9PCH4,1.2118,0.63512
E9PCX7,-0.66043,0.51553
E9PDK2,2.6937,1.2508
E9PEJ6,1.8678,1.0468
E9PES4,1.6167,0.81531
E9PF32,1.4241,0.52788
E9PF82,-3.2099,1.6423
E9PFD3,0.67782,0.13711
E9PG19,2.8384,1.449
E9PGC8,1.9936,0.95517
E9PGF5,2.1864,1.0453
E9PGT1,2.2578,1.3173
E9PHG5,-3.0286,1.4547
E9PHY5,2.6746,1.3966
E9PJD7,0.86635,0.19176
E9PKP7,-0.37931,0.063713
E9PL17,0.42657,0.31722
E9PL24,1.6144,0.65032
E9PMS6,-0.091756,0.14837
E9PN81,-2.8426,1.3473
E9PNI7,2.1452,1.198
E9PNP3,-1.4704,0.913
E9PR17,0.45241,0.03877
E9PR30,2.1584,1.3047
E9PSG9,0.48201,0.43553
E9PSH0,2.0772,0.84471
ENSEMBL:ENSBTAP00000007350,3.4498,1.8021
ENSEMBL:ENSBTAP00000016046,3.1874,1.5961
ENSEMBL:ENSBTAP00000024146,3.6171,1.9817
ENSEMBL:ENSBTAP00000032840,3.4574,1.8566
ENSEMBL:ENSBTAP00000037665,2.4733,1.1966
ENSEMBL:ENSBTAP00000038329,3.4515,1.8313
F1CME6,-3.0066,1.607
F1D8R0,-2.3516,1.2665
F1JVV5,0.99852,0.66193
F1LJ00,-0.98847,0.66692
F1T0F8,0.8794,0.43865
F1T0I1,1.5643,0.82134
F1T0L5,-1.0727,0.45062
F2X676,0.76716,0.56274
F2YGU2,-0.16907,0.12656
F2Z2U4,-1.6305,0.76385
F2Z2W7,0.56494,0.45649
F2Z2X4,0.33753,0.069587
F4ZW62,-1.3924,0.66276
F4ZW66,-0.19388,0.12327
F5GX28,-0.73899,0.20301
F5GX99,0.51565,0.40961
F5GXJ1,-2.8678,1.4514
F5GY05,-2.522,1.2276
F5GYQ1,1.3808,0.5553
F5GZG1,1.8678,1.1057
F5GZQ4,1.9829,1.1261
F5H070,0.86963,0.27287
F5H0R1,-0.60299,0.24581
F5H199,-0.031333,0.043722
F5H1D4,1.456,0.50298
F5H2A4,3.1191,1.6491
F5H2X7,-1.5909,0.63963
F5H527,1.6935,0.76337
F5H5P2,-2.666,1.3151
F5H5R8,-1.9064,1.1956
F5H5X6,0.82179,0.65536
F5H619,2.1033,0.94992
F5H6T1,-2.5404,1.3831
F5H7W8,2.392,1.1379
F5H8J9,2.6967,1.2874
F5H8L0,-2.0889,1.0497
F6IQY8,2.3499,1.0839
F6R0L0,1.1115,0.69017
F6SYF8,-0.51555,0.46275
F6TB26,-1.2965,0.71676
F6UJY1,-3.2239,1.7158
F6WQW2,0.07,0.28634
F8RHE1,3.0323,1.5462
F8VQD4,-1.1913,0.37799
F8VQZ7,-0.96153,0.36372
F8VRH0,0.64466,0.19845
F8VU11,-2.0746,0.92682
F8VU51,1.3148,0.47579
F8VVA7,-0.28555,0.2935
F8VWL3,-1.422,0.96227
F8VX04,-1.1126,0.39045
F8VX10,-2.2801,1.2722
F8VXC8,-1.4857,0.73744
F8VXU5,-1.7231,0.84841
F8VZX2,-2.0372,0.89504
F8W0Q9,-2.2848,1.0293
F8W6C2,-1.262,0.47132
F8W727,-1.5104,0.649
F8W7C6,2.4278,1.0654
F8W7U8,-2.325,1.3571
F8W8D3,1.801,0.98925
F8W8Y7,-0.66717,0.12357
F8W8Z9,-1.8465,0.91829
F8W914,2.4302,1.169
F8W930,-0.94666,0.24676
F8W9U9,-1.4012,0.98708
F8WA39,-1.3393,0.66306
F8WAB8,-1.5714,0.65291
F8WAL6,-1.1213,0.41025
F8WB74,2.9778,1.5131
F8WBA3,-2.4582,1.2171
F8WCT1,-1.5542,0.57045
F8WEC0,3.2728,1.7449
F8WES2,1.9222,0.7714
G0XQ39,0.8753,0.43054
G1UCX3,2.9812,1.4375
G1UI16,-1.0471,0.39609
G3V180,-1.1464,0.80123
G3V1A6,2.0878,1.0468
G3V1S3,1.4422,0.67996
G3V1V0,-1.4324,0.64594
G3V2D6,0.76073,0.24143
G3V2N0,1.7505,0.99846
G3V2U7,2.1447,1.1296
G3V3D1,-2.1734,1.0948
G3V3F7,-1.0258,0.79565
G3V3H3,1.0849,0.58105
G3V4K3,2.7623,1.3204
G3V4T6,-2.6519,1.3864
G3V5N8,0.78648,0.15906
G3V5R9,0.36038,0.41862
G3V5T9,-2.4123,1.2363
G3V5Z7,0.62303,0.080524
G3XAI2,1.3415,0.93656
G3XAN8,0.17319,0.20203
G4U4J3,-0.36621,0.13951
G5E9D4,-1.8865,0.82953
G5E9G6,2.0371,1.0896
G5E9M7,0.59358,0.49625
G5E9P3,3.3041,1.6465
G5E9T8,2.7772,1.3388
G5E9Z2,2.9031,1.3519
G5EA09,3.2572,1.7549
G5EA30,-1.9066,0.88488
G5EA36,2.6774,1.2572
G8FV57,3.1782,1.6088
G8JLA2,-2.8173,1.4464
G8JLB6,-0.74327,0.25148
G8JLH6,-2.0101,1.1439
G8XV63,2.0284,0.88294
G9HWA2,-0.44406,0.05439
G9I2K8,1.9264,1.1385
G9J6Q6,1.8363,1.1515
H0UI05,1.8191,0.76355
H0UI63,2.8241,1.364
H0UI66,-0.39382,0.49834
H0UI80,-0.72847,0.33943
H0UI97,1.9754,1.1136
H0UIA5,-0.33946,0.22346
H0Y2S1,-3.1035,1.5481
H0Y2S9,-1.3001,0.86105
H0Y322,0.7974,0.30403
H0Y368,-0.81544,0.37382
H0Y4B0,-1.1181,0.66332
H0Y4E8,-1.0489,0.30777
H0Y5B0,0.80443,0.34074
H0Y5K5,-0.5934,0.1076
H0Y704,-1.2004,0.44009
H0Y7A7,0.10286,0.16977
H0Y886,-0.78439,0.67811
H0Y8C2,0.49562,0.14279
H0Y8C4,-1.8263,1.1361
H0Y8P4,3.175,1.5743
H0Y8X4,-1.2041,0.46273
H0Y931,-0.72251,0.1876
H0Y944,-2.6121,1.2602
H0Y990,2.9797,1.4471
H0Y9P0,0.055024,0.1922
H0Y9X1,0.28149,0.29618
H0Y9Z5,-2.1539,1.144
H0YAC6,-2.1345,1.0364
H0YAV1,1.6074,0.63961
H0YAV5,-2.119,1.0708
H0YB87,-3.0311,1.5591
H0YBA3,0.55105,0.4469
H0YCI3,-3.2177,1.5759
H0YD69,-3.3144,1.9089
H0YDD8,3.3538,1.8056
H0YDS9,3.1404,1.6372
H0YE88,0.21166,0.019398
H0YEH1,-2.2401,1.2656
H0YGM0,-2.1509,1.2795
H0YIV9,-1.7502,0.86132
H0YJ75,2.2212,1.0645
H0YJE4,3.2684,1.6018
H0YKT2,0.57973,0.42301
H0YL33,-0.13465,0.066727
H0YL70,2.7684,1.5748
H0YMK0,2.3661,1.2087
H0YMT9,2.3719,1.1468
H0YMV8,0.53753,0.43921
H0YN33,1.9707,1
H0YNC7,-3.0606,1.6548
H0YNJ6,-1.2864,0.71107
H2KNE8,1.6952,0.68935
H3BM74,3.4138,1.7388
H3BMD8,-1.6724,0.65229
H3BMF4,2.0964,1.0619
H3BNT4,-0.055172,0.21105
H3BP13,2.5198,1.1302
H3BQK0,-1.9829,0.96095
H3BQK9,-2.9752,1.6835
H3BRJ5,-2.0235,1.0674
H3BRN3,0.13871,0.022137
H3BRN4,-2.7169,1.5875
H3BSH7,0.14239,0.030024
H3BST1,-0.64063,0.33574
H3BSW6,1.6945,0.78578
H3BTN5,0.22799,0.32916
H6QX63,-0.26211,0.1988
H6VRG2,2.2534,1.0284
H7BXF5,-1.4035,0.50078
H7BXI1,-2.0021,1.1395
H7BY36,-1.5108,0.97072
H7BY49,-1.5993,0.83224
H7BY55,1.1034,0.614
H7BY58,-1.4574,0.81652
H7BYT1,-0.80005,0.42222
H7BZ55,3.1357,1.6879
H7C0S8,1.2286,0.77617
H7C1M2,-3.0319,1.5704
H7C1U7,1.4082,0.57593
H7C1Z7,1.991,1.0428
H7C2I1,0.028579,0.033193
H7C2Q8,-1.2186,0.73529
H7C2U6,-0.74915,0.27693
H7C3C4,1.8855,1.1577
H7C3D8,-3.3209,1.7495
H7C3M7,-0.0018708,0.097309
H7C3S8,-1.0326,0.79709
H7C4X9,-1.202,0.80933
H7C5Q2,-1.7156,0.68833
H9KV75,1.8375,1.0028
H9NIM5,-2.7225,1.5769
H9NKY4,-0.91311,0.29058
H9ZYJ2,3.1946,1.8153
I0J9E2,2.0967,1.1895
I1VE18,0.41863,0.033941
I3L0A0,1.5113,0.92839
I3L0E3,-2.9409,1.6347
I3L0L0,-2.7791,1.4534
I3L1J9,2.3602,1.0136
I3L2B0,1.9694,1.0826
I3L2J0,-0.8315,0.43693
I3L3Q4,-0.36318,0.036013
I3L448,-0.70354,0.56767
I3L4N8,0.84774,0.18419
I3L4Q0,-1.3272,0.49052
I3NI02,3.0518,1.5503
I3VM53,3.0024,1.5
I4DCY7,2.317,1.1948
I6L899,-2.0877,1.0514
I6L8A6,1.9725,0.82261
I6L975,0.13702,0.12096
I6L976,-1.0368,0.46099
I6L9H2,0.88088,0.43784
I6L9I9,2.758,1.5473
I6TRR8,1.6035,0.98525
I7GQD9,-0.27692,0.46534
I7GW38,-2.1691,1.4162
J3JSM9,-1.3523,0.97134
J3KMZ9,0.16521,0.21596
J3KN01,-2.6564,1.3181
J3KN16,-2.4553,1.2915
J3KN36,1.6746,1.0575
J3KN59,1.9647,0.91193
J3KN66,0.46738,0.035186
J3KN67,-2.4678,1.1112
J3KNA0,1.2099,0.46207
J3KND3,-1.0827,0.45027
J3KNF8,-1.0457,0.68623
J3KNN3,-1.3841,0.85906
J3KNN5,2.9326,1.5169
J3KNP4,2.4823,1.3113
J3KNQ4,-1.7416,0.93133
J3KNS1,-2.9701,1.597
J3KNW5,1.8965,0.72901
J3KPD3,-3.0233,1.4161
J3KPF0,-1.2949,0.88049
J3KPF3,2.8046,1.5126
J3KPL8,-3.4561,1.8296
J3KPM9,1.9832,1.0915
J3KPP4,-0.84853,0.48767
J3KPS0,2.322,1.4068
J3KPT4,-1.0758,0.40826
J3KPZ4,0.4963,0.2955
J3KQ18,1.2287,0.40584
J3KQ32,2.1061,1.3447
J3KQ40,1.2009,0.65271
J3KQ42,0.075571,0.071095
J3KQ48,-2.6407,1.2533
J3KQE5,-3.0181,1.5259
J3KQJ1,0.19969,0.11594
J3KQL8,3.1909,1.7438
J3KQN4,1.7502,0.9387
J3KQV8,1.1326,0.8237
J3KQY1,-3.091,1.6203
J3KR35,0.38753,0.33095
J3KR72,-1.3819,0.78665
J3KR97,-1.925,1.1652
J3KTA1,1.0821,0.70492
J3KTA4,-0.12265,0.22156
J3KTL2,3.241,1.8152
J3QK89,2.6231,1.3172
J3QL06,2.8474,1.5414
J3QL71,-0.2137,0.083601
J3QLS3,-3.2655,1.6647
J3QQ67,-0.95738,0.29367
J3QQJ0,0.83541,0.41484
J3QR07,1.6641,1.0431
J3QR44,-0.5719,0.056045
J3QR62,1.718,0.99471
J3QRB6,0.73973,0.50349
J3QRK1,-0.56722,0.2307
J3QRU1,-3.2067,1.6768
J3QSU6,2.9041,1.4459
J3QTA2,-1.7302,0.89796
J3QTA6,-0.97896,0.28724
J9JIC5,1.7143,0.75318
J9JIE6,2.5869,1.5082
K4DI93,-2.5334,1.5273
K4EN11,2.7284,1.2911
K4RH61,2.2618,1.2605
K7EIG1,1.711,0.97518
K7EK60,1.7086,1.1002
K7EL81,-1.7607,0.87411
K7ELC2,1.1971,0.76011
K7ELE3,-3.1809,1.6823
K7ELP8,0.48464,0.24982
K7EM18,2.7038,1.5043
K7EM38,1.9975,1.0926
K7EM54,-0.86507,0.69067
K7EMU8,2.559,1.3904
K7EMX1,-1.6599,0.80216
K7ENL0,1.0639,0.30059
K7ENP4,-0.96246,0.58238
K7ENT6,-0.94663,0.567
K7EPJ5,0.33064,0.27024
K7EPR5,1.2228,0.39605
K7EPS4,2.2477,1.1221
K7EPW9,-0.73462,0.61787
K7EQ23,-2.9429,1.4044
K7EQ44,1.4052,0.47524
K7EQ71,-3.5527,1.9027
K7ER00,0.35216,0.13879
K7ER88,0.80845,0.19282
K7ER90,2.5296,1.2954
K7ES63,2.2613,1.2505
K7N7A8,-1.6726,1.0324
K7PML8,1.3956,0.88795
K7WT83,2.0189,1.1251
K7WVJ5,-3.6659,1.9528
L0R4W3,-1.2396,0.78569
L0R6Q1,-1.6704,1.0211
L0R819,-0.047386,0.13952
L0R849,-3.0568,1.5017
L0RH27,2.0236,1.1316
L7N2F9,2.0995,1.0418
L7RRS0,-1.5964,1.0825
L7RXH5,-3.0851,1.4969
L7UUZ7,-2.5324,1.5025
L8B4J3,0.28048,0.033036
M0QWZ7,-3.5672,1.8346
M0QXA7,-2.3972,1.1768
M0QXZ5,0.52047,0.011043
M0QY77,0.094898,0.16123
M0QYG8,0.10914,0.10097
M0QYM7,2.1784,1.2753
M0QYZ2,-0.64151,0.49828
M0QZ12,2.8686,1.6209
M0QZR4,-1.7658,0.98305
M0R226,-2.3283,1.1401
M0R2A0,2.9096,1.4527
M0R2B7,-3.1435,1.5796
M0R2Z9,-1.9377,1.2066
M4VR43,1.1716,0.53319
O00116,1.2152,0.8946
O00139,2.0128,0.99303
O00142,-2.6079,1.3287
O00148,0.9659,0.59326
O00151,-2.0465,1.1267
O00154,-2.8102,1.4838
O00159,-3.0123,1.635
O00161,0.49243,0.11462
O00165,-0.046495,0.11624
O00178,1.3583,0.83388
O00186,-1.9628,0.86781
O00193,-1.6591,0.67774
O00194,1.8682,1.1399
O00217,-2.1244,1.2967
O00231,1.1227,0.71437
O00233,3.0591,1.6978
O00264,-0.87494,0.28127
O00267,2.8888,1.4066
O00268,-2.0593,1.0296
O00273,-2.7916,1.3348
O00291,-0.86224,0.50805
O00299,0.75438,0.3213
O00300,3.0577,1.6578
O00391,2.4427,1.1585
O00399,2.3088,1.0944
O00400,3.0708,1.5024
O00401,-1.1479,0.29726
O00411,1.9372,1.1528
O00418,-3.3517,1.6459
O00423,0.0341,0.10549
O00425,-2.5191,1.2085
O00461,1.8012,0.7247
O00462,-0.56584,0.35516
O00468,-0.58095,0.46986
O00469,1.673,0.81983
O00471,-2.3505,1.1439
O00481,1.0224,0.31653
O00483,-3.5865,1.9429
O00487,0.32141,0.39163
O00506,-3.0622,1.463
O00519,2.3956,1.1956
O00522,-1.2894,0.66079
O00534,-2.7595,1.3942
O00541,2.0158,1.2869
O00566,1.9429,0.84789
O00567,-0.26779,0.0045497
O00622,-1.5044,0.76728
O00623,0.97547,0.32812
O00625,-0.41776,0.16195
O00629,1.2869,0.79639
O00716,1.3951,0.63768
O00743,-2.7298,1.3917
O00764,0.88543,0.26734
O14494,-1.6333,0.83959
O14524,-0.32603,0.30084
O14530,0.037789,0.2441
O14531,0.32532,0.31557
O14545,0.53623,0.39532
O14548,-1.3579,0.86791
O14559,-0.66089,0.15306
O14561,-0.6895,0.42709
O14562,1.0574,0.39057
O14578,0.92911,0.2772
O14579,1.3295,0.54446
O14602,-1.2063,0.55925
O14617,1.5711,0.55564
O14618,-2.1175,1.1858
O14639,-1.8126,1.091
O14641,-3.2717,1.615
O14646,1.1006,0.45174
O14647,3.3689,1.6611
O14657,3.1508,1.6831
O14662,0.69767,0.47125
O14681,0.50795,0.02942
O14682,-0.49678,0.46454
O14686,-1.8326,0.77346
O14715,3.2589,1.6858
O14727,0.90486,0.20332
O14734,2.9053,1.631
O14737,0.55364,0.51427
O14744,3.5521,1.8284
O14745,-1.0863,0.66208
O14746,0.81034,0.34606
O14757,-1.1759,0.43911
O14776,2.3952,1.0818
O14777,1.0086,0.62958
O14802,0.74556,0.60241
O14827,-2.2686,1.0489
O14828,2.9725,1.5014
O14832,0.97431,0.66397
O14874,0.15306,0.098394
O14893,3.0712,1.6149
O14907,0.4511,0.25967
O14910,-2.4217,1.1507
O14920,-1.9526,1.1747
O14924,-2.7596,1.4594
O14925,-3.1764,1.6024
O14929,-1.6351,0.70661
O14933,2.7256,1.5989
O14939,2.2383,1.086
O14949,-1.536,0.75318
O14965,1.8926,1.1236
O14972,0.44466,0.15847
O14974,-2.0491,0.8708
O14976,2.9062,1.4423
O14980,-3.1128,1.5504
O15013,-3.2365,1.6758
O15014,0.89597,0.59018
O15020,-1.3058,0.74643
O15031,1.9433,0.96722
O15040,-1.9285,0.8707
O15042,1.3901,0.86125
O15047,-2.2389,0.99051
O15056,-0.76105,0.27035
O15061,-0.32602,0.31303
O15066,3.3098,1.7054
O15075,-0.65941,0.45938
O15084,-1.4411,0.94341
O15085,1.5787,0.79103
O15091,0.22174,0.060212
O15105,2.5936,1.2793
O15111,0.14112,0.15459
O15116,0.59335,0.49222
O15121,2.3812,1.2435
O15126,1.4177,0.85501
O15143,-1.1167,0.82914
O15160,1.6344,1.1038
O15162,-0.52847,0.26562
O15164,-3.3993,1.7563
O15173,-2.0184,1.0704
O15194,-0.4064,0.32481
O15211,-0.26496,0.02638
O15226,1.4963,0.72258
O15228,3.6335,1.8548
O15230,-0.77107,0.58211
O15231,2.3948,1.2385
O15260,0.5689,0.19715
O15269,0.63488,0.6494
O15287,2.1379,1.1812
O15294,-1.4043,0.48966
O15305,0.97125,0.23132
O15347,-2.0497,0.89407
O15357,-0.55558,0.45364
O15360,-1.3616,0.85534
O15371,-2.431,1.092
O15379,-3.1973,1.7105
O15381,-1.5163,0.78488
O15382,-3.2727,1.6748
O15397,-1.2277,0.71543
O15400,-3.2324,1.7037
O15431,1.2049,0.43975
O15438,-1.7076,0.90928
O15439,-3.187,1.7938
O15446,2.2472,1.2205
O15455,0.59111,0.43668
O15457,-3.3229,1.7124
O15498,2.1135,0.93919
O15504,0.24858,0.29972
O15511,1.415,0.60046
O15525,2.8955,1.3506
O15530,-0.33757,0.42402
O15541,2.0278,0.87123
O15553,2.6805,1.3584
O43143,-0.59302,0.28022
